Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
1.875016708333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875021208333334, 1, 0, 0, 1, 1, 1, 1, 1
1.875023250000000, 1, 0, 1, 1, 1, 1, 1, 1
1.875028208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875043000000000, 1, 0, 1, 1, 1, 1, 1, 1
1.875048000000000, 1, 0, 0, 1, 1, 1, 1, 1
1.875052875000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875054500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875059375000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875059875000000, 1, 0, 0, 1, 1, 1, 1, 1
1.875064541666667, 1, 0, 1, 1, 1, 1, 1, 1
1.875069416666667, 1, 0, 0, 1, 1, 1, 1, 1
1.875070041666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875074625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875079458333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875084625000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875089500000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875090000000000, 1, 0, 0, 1, 1, 1, 1, 1
1.875094708333333, 1, 0, 1, 1, 1, 1, 1, 1
1.875099541666667, 1, 0, 0, 1, 1, 1, 1, 1
1.875100166666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875104708333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875109583333334, 1, 1, 0, 1, 1, 1, 1, 1
1.875110083333333, 1, 0, 0, 1, 1, 1, 1, 1
1.875114791666667, 1, 0, 1, 1, 1, 1, 1, 1
1.875119625000000, 1, 0, 0, 1, 1, 1, 1, 1
1.875120250000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875124791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875129666666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875132666666667, 1, 0, 0, 1, 1, 1, 1, 1
1.875134875000000, 1, 0, 1, 1, 1, 1, 1, 1
1.875139708333333, 1, 0, 0, 1, 1, 1, 1, 1
1.875141416666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875149000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875153875000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875159041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875163916666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875169083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875173958333334, 1, 1, 0, 1, 1, 1, 1, 1
1.875179125000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875184000000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875189208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875194041666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875199250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875204125000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875209291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875214166666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875219333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875224208333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875224708333334, 1, 0, 0, 1, 1, 1, 1, 1
1.875229416666667, 1, 0, 1, 1, 1, 1, 1, 1
1.875234250000000, 1, 0, 0, 1, 1, 1, 1, 1
1.875235583333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875239458333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875244291666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875249500000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875254375000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875259541666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875264416666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875269583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875274458333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875279666666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875284541666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875289708333334, 1, 1, 1, 1, 1, 1, 1, 1
1.875294583333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875299750000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875304625000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875309791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875314666666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875315166666667, 1, 0, 0, 1, 1, 1, 1, 1
1.875319875000000, 1, 0, 1, 1, 1, 1, 1, 1
1.875324708333334, 1, 0, 0, 1, 1, 1, 1, 1
1.875325333333334, 1, 1, 0, 1, 1, 1, 1, 1
1.875330875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875335708333334, 1, 1, 0, 1, 1, 1, 1, 1
1.875340875000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875345750000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875350958333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875355833333334, 1, 1, 0, 1, 1, 1, 1, 1
1.875361000000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875365875000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875371041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875375916666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875381083333334, 1, 1, 1, 1, 1, 1, 1, 1
1.875385958333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875391166666667, 1, 1, 1, 1, 1, 1, 1, 1
1.875396041666667, 1, 1, 0, 1, 1, 1, 1, 1
1.875401208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.875406083333333, 1, 1, 0, 1, 1, 1, 1, 1
1.875411250000000, 1, 1, 1, 1, 1, 1, 1, 1
1.875416125000000, 1, 1, 0, 1, 1, 1, 1, 1
1.875420583333334, 1, 0, 0, 1, 1, 1, 1, 1
1.875422875000000, 1, 0, 1, 1, 1, 1, 1, 1
1.875427833333333, 1, 1, 1, 1, 1, 1, 1, 1
2.085569583333334, 1, 0, 1, 1, 1, 1, 1, 1
2.085575125000000, 1, 0, 0, 1, 1, 1, 1, 1
2.085580625000000, 1, 0, 1, 1, 1, 1, 1, 1
2.085586041666667, 1, 1, 1, 1, 1, 1, 1, 1
2.090895125000000, 1, 0, 1, 1, 1, 1, 1, 1
2.090900166666667, 1, 0, 0, 1, 1, 1, 1, 1
2.090905041666667, 1, 1, 0, 1, 1, 1, 1, 1
2.090906666666667, 1, 1, 1, 1, 1, 1, 1, 1
2.090911541666667, 1, 1, 0, 1, 1, 1, 1, 1
2.090912041666667, 1, 0, 0, 1, 1, 1, 1, 1
2.090916750000000, 1, 0, 1, 1, 1, 1, 1, 1
2.090921583333333, 1, 0, 0, 1, 1, 1, 1, 1
2.090922208333334, 1, 1, 0, 1, 1, 1, 1, 1
2.090926791666667, 1, 1, 1, 1, 1, 1, 1, 1
2.090931666666667, 1, 1, 0, 1, 1, 1, 1, 1
2.090936833333334, 1, 1, 1, 1, 1, 1, 1, 1
2.090941708333333, 1, 1, 0, 1, 1, 1, 1, 1
2.090942208333333, 1, 0, 0, 1, 1, 1, 1, 1
2.090946916666667, 1, 0, 1, 1, 1, 1, 1, 1
2.090951750000000, 1, 0, 0, 1, 1, 1, 1, 1
2.090952375000000, 1, 1, 0, 1, 1, 1, 1, 1
2.090956958333333, 1, 1, 1, 1, 1, 1, 1, 1
2.090961833333334, 1, 1, 0, 1, 1, 1, 1, 1
2.090962333333334, 1, 0, 0, 1, 1, 1, 1, 1
2.090967000000000, 1, 0, 1, 1, 1, 1, 1, 1
2.090971875000000, 1, 0, 0, 1, 1, 1, 1, 1
2.090977041666667, 1, 0, 1, 1, 1, 1, 1, 1
2.090981916666667, 1, 0, 0, 1, 1, 1, 1, 1
2.090982500000000, 1, 1, 0, 1, 1, 1, 1, 1
2.090984625000000, 1, 0, 0, 1, 1, 1, 1, 1
2.090987125000000, 1, 0, 1, 1, 1, 1, 1, 1
2.090991958333333, 1, 0, 0, 1, 1, 1, 1, 1
2.090993375000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091002958333334, 1, 0, 0, 1, 1, 1, 1, 1
2.091004708333334, 1, 0, 1, 1, 1, 1, 1, 1
2.091009583333333, 1, 0, 0, 1, 1, 1, 1, 1
2.091014750000000, 1, 0, 1, 1, 1, 1, 1, 1
2.091019625000000, 1, 0, 0, 1, 1, 1, 1, 1
2.091024791666667, 1, 0, 1, 1, 1, 1, 1, 1
2.091029666666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091034833333334, 1, 0, 1, 1, 1, 1, 1, 1
2.091039708333334, 1, 0, 0, 1, 1, 1, 1, 1
2.091044875000000, 1, 0, 1, 1, 1, 1, 1, 1
2.091049750000000, 1, 0, 0, 1, 1, 1, 1, 1
2.091050375000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091054958333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091059791666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091064958333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091069833333334, 1, 1, 0, 1, 1, 1, 1, 1
2.091075041666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091079875000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091082333333333, 1, 0, 0, 1, 1, 1, 1, 1
2.091085125000000, 1, 0, 1, 1, 1, 1, 1, 1
2.091089958333333, 1, 0, 0, 1, 1, 1, 1, 1
2.091091583333334, 1, 1, 0, 1, 1, 1, 1, 1
2.091095916666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091097958333334, 1, 0, 1, 1, 1, 1, 1, 1
2.091102916666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091117708333333, 1, 0, 1, 1, 1, 1, 1, 1
2.091122708333333, 1, 0, 0, 1, 1, 1, 1, 1
2.091127583333333, 1, 1, 0, 1, 1, 1, 1, 1
2.091129208333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091134083333333, 1, 1, 0, 1, 1, 1, 1, 1
2.091134583333333, 1, 0, 0, 1, 1, 1, 1, 1
2.091139291666667, 1, 0, 1, 1, 1, 1, 1, 1
2.091144166666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091144750000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091149333333334, 1, 1, 1, 1, 1, 1, 1, 1
2.091154208333334, 1, 1, 0, 1, 1, 1, 1, 1
2.091159375000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091164250000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091164750000000, 1, 0, 0, 1, 1, 1, 1, 1
2.091169458333333, 1, 0, 1, 1, 1, 1, 1, 1
2.091174291666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091174916666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091179500000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091184375000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091184875000000, 1, 0, 0, 1, 1, 1, 1, 1
2.091189541666667, 1, 0, 1, 1, 1, 1, 1, 1
2.091194416666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091195041666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091199625000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091204458333333, 1, 1, 0, 1, 1, 1, 1, 1
2.091207541666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091209708333333, 1, 0, 1, 1, 1, 1, 1, 1
2.091214541666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091215750000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091223791666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091228666666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091233833333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091238708333333, 1, 1, 0, 1, 1, 1, 1, 1
2.091243875000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091248750000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091253916666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091258833333333, 1, 1, 0, 1, 1, 1, 1, 1
2.091264000000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091268875000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091274041666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091278916666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091284083333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091288958333334, 1, 1, 0, 1, 1, 1, 1, 1
2.091294125000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091299000000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091299500000000, 1, 0, 0, 1, 1, 1, 1, 1
2.091304208333333, 1, 0, 1, 1, 1, 1, 1, 1
2.091309041666667, 1, 0, 0, 1, 1, 1, 1, 1
2.091310416666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091314208333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091319125000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091324291666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091329166666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091334333333334, 1, 1, 1, 1, 1, 1, 1, 1
2.091339208333333, 1, 1, 0, 1, 1, 1, 1, 1
2.091344375000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091349250000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091354458333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091359333333334, 1, 1, 0, 1, 1, 1, 1, 1
2.091364500000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091369375000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091374541666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091379416666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091384583333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091389458333333, 1, 1, 0, 1, 1, 1, 1, 1
2.091389958333334, 1, 0, 0, 1, 1, 1, 1, 1
2.091394625000000, 1, 0, 1, 1, 1, 1, 1, 1
2.091399500000000, 1, 0, 0, 1, 1, 1, 1, 1
2.091400125000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091405625000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091410500000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091415666666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091420541666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091425708333333, 1, 1, 1, 1, 1, 1, 1, 1
2.091430583333334, 1, 1, 0, 1, 1, 1, 1, 1
2.091435750000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091440625000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091445791666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091450666666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091455875000000, 1, 1, 1, 1, 1, 1, 1, 1
2.091460750000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091465916666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091470791666667, 1, 1, 0, 1, 1, 1, 1, 1
2.091475958333334, 1, 1, 1, 1, 1, 1, 1, 1
2.091480833333334, 1, 1, 0, 1, 1, 1, 1, 1
2.091486041666667, 1, 1, 1, 1, 1, 1, 1, 1
2.091490875000000, 1, 1, 0, 1, 1, 1, 1, 1
2.091495333333333, 1, 0, 0, 1, 1, 1, 1, 1
2.091497625000000, 1, 0, 1, 1, 1, 1, 1, 1
2.091502583333333, 1, 1, 1, 1, 1, 1, 1, 1
2.301625583333334, 1, 0, 1, 1, 1, 1, 1, 1
2.301631125000000, 1, 0, 0, 1, 1, 1, 1, 1
2.301636625000000, 1, 0, 1, 1, 1, 1, 1, 1
2.301642041666667, 1, 1, 1, 1, 1, 1, 1, 1
2.306954416666667, 1, 0, 1, 1, 1, 1, 1, 1
2.306959458333333, 1, 0, 0, 1, 1, 1, 1, 1
2.306964333333334, 1, 1, 0, 1, 1, 1, 1, 1
2.306965958333334, 1, 1, 1, 1, 1, 1, 1, 1
2.306970791666667, 1, 1, 0, 1, 1, 1, 1, 1
2.306971333333333, 1, 0, 0, 1, 1, 1, 1, 1
2.306976000000000, 1, 0, 1, 1, 1, 1, 1, 1
2.306980875000000, 1, 0, 0, 1, 1, 1, 1, 1
2.306981458333333, 1, 1, 0, 1, 1, 1, 1, 1
2.306986041666667, 1, 1, 1, 1, 1, 1, 1, 1
2.306990875000000, 1, 1, 0, 1, 1, 1, 1, 1
2.306996083333333, 1, 1, 1, 1, 1, 1, 1, 1
2.307000958333334, 1, 1, 0, 1, 1, 1, 1, 1
2.307001458333334, 1, 0, 0, 1, 1, 1, 1, 1
2.307006125000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307011000000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307011583333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307016166666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307021041666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307021541666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307026208333333, 1, 0, 1, 1, 1, 1, 1, 1
2.307031083333333, 1, 0, 0, 1, 1, 1, 1, 1
2.307036250000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307041125000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307041708333334, 1, 1, 0, 1, 1, 1, 1, 1
2.307043875000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307046333333334, 1, 0, 1, 1, 1, 1, 1, 1
2.307051166666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307052625000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307062166666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307063875000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307068750000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307073958333334, 1, 0, 1, 1, 1, 1, 1, 1
2.307078791666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307084000000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307088833333333, 1, 0, 0, 1, 1, 1, 1, 1
2.307094041666667, 1, 0, 1, 1, 1, 1, 1, 1
2.307098875000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307104083333333, 1, 0, 1, 1, 1, 1, 1, 1
2.307108958333334, 1, 0, 0, 1, 1, 1, 1, 1
2.307109541666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307114125000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307119000000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307124166666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307129041666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307134208333333, 1, 1, 1, 1, 1, 1, 1, 1
2.307139083333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307141583333333, 1, 0, 0, 1, 1, 1, 1, 1
2.307144291666667, 1, 0, 1, 1, 1, 1, 1, 1
2.307149125000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307150333333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307155083333333, 1, 0, 0, 1, 1, 1, 1, 1
2.307157125000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307162083333334, 1, 1, 1, 1, 1, 1, 1, 1
2.307176875000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307181875000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307186750000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307188375000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307193250000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307193750000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307198416666667, 1, 0, 1, 1, 1, 1, 1, 1
2.307203291666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307203916666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307208458333334, 1, 1, 1, 1, 1, 1, 1, 1
2.307213333333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307218500000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307223375000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307223875000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307228541666667, 1, 0, 1, 1, 1, 1, 1, 1
2.307233416666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307234041666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307238583333334, 1, 1, 1, 1, 1, 1, 1, 1
2.307243458333334, 1, 1, 0, 1, 1, 1, 1, 1
2.307243958333333, 1, 0, 0, 1, 1, 1, 1, 1
2.307248625000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307253500000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307254083333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307258666666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307263541666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307266291666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307268750000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307273583333334, 1, 0, 0, 1, 1, 1, 1, 1
2.307275041666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307282875000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307287750000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307292916666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307297791666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307302958333334, 1, 1, 1, 1, 1, 1, 1, 1
2.307307833333334, 1, 1, 0, 1, 1, 1, 1, 1
2.307313000000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307317875000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307323041666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307327916666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307333125000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307337958333334, 1, 1, 0, 1, 1, 1, 1, 1
2.307343166666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307348000000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307353208333334, 1, 1, 1, 1, 1, 1, 1, 1
2.307358041666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307358541666667, 1, 0, 0, 1, 1, 1, 1, 1
2.307363250000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307368083333333, 1, 0, 0, 1, 1, 1, 1, 1
2.307369708333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307373291666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307378125000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307383291666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307388166666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307393375000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307398208333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307403375000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307408250000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307413458333333, 1, 1, 1, 1, 1, 1, 1, 1
2.307418291666667, 1, 1, 0, 1, 1, 1, 1, 1
2.307423500000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307428333333334, 1, 1, 0, 1, 1, 1, 1, 1
2.307433541666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307438375000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307443583333333, 1, 1, 1, 1, 1, 1, 1, 1
2.307448458333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307448958333334, 1, 0, 0, 1, 1, 1, 1, 1
2.307453625000000, 1, 0, 1, 1, 1, 1, 1, 1
2.307458500000000, 1, 0, 0, 1, 1, 1, 1, 1
2.307459083333333, 1, 1, 0, 1, 1, 1, 1, 1
2.307464625000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307469500000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307474666666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307479500000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307484708333333, 1, 1, 1, 1, 1, 1, 1, 1
2.307489583333334, 1, 1, 0, 1, 1, 1, 1, 1
2.307494750000000, 1, 1, 1, 1, 1, 1, 1, 1
2.307499625000000, 1, 1, 0, 1, 1, 1, 1, 1
2.307504791666667, 1, 1, 1, 1, 1, 1, 1, 1
2.307509666666667, 1, 1, 0, 1, 1, 1, 1, 1
